companyUrl,companyId,regularCompanyUrl,companyName,logoUrl,description,companyType,name,employeesCount,location,query,timestamp
https://www.linkedin.com/sales/company/1094725,1094725,https://www.linkedin.com/company/1094725,Honesty,https://media-exp1.licdn.com/dms/image/C560BAQFJlwRShGyqiw/company-logo_100_100/0/1560762066585?e=1643241600&v=beta&t=lsCOnMZY5QyWSO_9anQsqNvqViNJi8bTufcPlCIHico,"Avec Honesty, vivez autrement la passion pour l'immobilier.  Avec d'autres gens, avec une autre éthique.

Chacun a sa façon de l'exercer. Chacun a sa vision, ses principes, ses objectifs et son choix des moyens pour les atteindre.

Nous sommes à votre disposition.",Immobilier,Honesty,11-50 employés,"Libramont, Région wallonne, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:36.508Z
https://www.linkedin.com/sales/company/66655203,66655203,https://www.linkedin.com/company/66655203,HESTIA Family Office,https://media-exp1.licdn.com/dms/image/C4D0BAQF5boK3ZdDzSw/company-logo_100_100/0/1613748883635?e=1643241600&v=beta&t=OOHKnCNnHGtQ-dY2GnQSxTbKTkAiY9y8ymWe5dxxdcI,"Hestia Family Office désire aider des familles
   - à organiser et gérer tous les aspects de leur patrimoine (mobilier et immobilier) pour le faire croître et le transmettre. 
   - à vivre en toute sérénité les difficultés humaines et financières de la vie.
",Services financiers,HESTIA Family Office,1-10 employés,Belgique,https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.643Z
https://www.linkedin.com/sales/company/784853,784853,https://www.linkedin.com/company/784853,ERA Blavier,https://media-exp1.licdn.com/dms/image/C4D0BAQHne3KV0VjuPw/company-logo_100_100/0/1622541094369?e=1643241600&v=beta&t=jKEC0goPHGhX-9FXDkkEOHzw8EqjDYAadvdlpNCsVKg,"ERA Blavier Liège et Seraing sont à votre service lors de la mise en vente ou en location de vos biens immobiliers. 

Située centre-Liège ou à Seraing-Haut, celle qui voue une dévotion à la Qualité de Service au Client ne pouvait faire autrement que rejoindre le leader belge de l'immobillier depuis 2020 réputé ""1er en Service"" ERA !

L'agence Blavier fut d'ailleurs pendant plus de 20 ans la seule agence de Wallonie et de Province de Liège à truster les 1ères place en la matière ! (et n°1 en 2019 !)
Elle fut 1ère agence francophone à avoir intégré un grand réseau de quelques 140 agences aujourd'hui, et grâce avant tout à l'esprit d'équipe et à cette Qualité de Service Client, logiquement, a figuré dans le Top 5 pendant plus de 19 ans (et la seule 4 fois 1ère agence nationale de 2008 à 2012). Aussi 1ère et seule agence immobilière certifiée 9001:2008 en Wallonie jusqu'en 2018, preuve de sa volonté permanente de fournir le meilleurs service ou la structure la plus rigoureuse à tous les niveaux ! 

Si vous cherchez un poste dans une équipe humaine, bienveillante, gagnante, soudée, dynamique et êtes vous même enthousiaste et passionné par l'écoute, la disponibilité et l'intégrité absolue, c'est MAINTENANT qu'il faut nous contacter !

Nos collaborateurs auront reçu plus de 2360 heures de formation en 2021! 
Appelez-moi.
Notre équipe : C'est 13 passionnés enthousiastes qui ne demandent qu'à vous aider, écouter et vous servir.",Immobilier,ERA Blavier,11-50 employés,"Liège, Région wallonne, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.643Z
https://www.linkedin.com/sales/company/17913956,17913956,https://www.linkedin.com/company/17913956,Condrogest Immobilier,https://media-exp1.licdn.com/dms/image/C560BAQEcR1ZYu44HYA/company-logo_100_100/0/1609538716995?e=1643241600&v=beta&t=4OWqkd_5ubHw8Jga7t_owXpI0Oxoq7Q0bZLN2q8K-Vk,"Fondée le 28 juin 1993, la société familiale CONDROGEST a pour but de développer une activité de courtage immobilier dans le Condroz, notamment grâce à son premier bureau implanté dans le centre-ville de Ciney. Suite à des demandes croissantes de biens en Famenne, la société ouvre un second bureau à Marche en 2000.

Toujours soucieuse d'offrir un service de proximité à sa clientèle, 2 nouveaux bureaux à Dinant et Beauraing s'ouvrent respectivement en 2006 et 2010. En 2016, l’agence de Namur ouvrait ses portes également. 

C'est aujourd'hui 25 personnes réparties au sein de ces 5 bureaux qui sont à votre service.

CONDROGEST SA
Rue du Commerce, 124
5590 - Ciney
Tél. +32 (0)83 21 24 25
N° d'entreprise : 0450.387.529
Fonds de garantie AXA 730.390.160
Institut de surveillance: IPI, rue du Luxembourg 16 B, 1000 Bruxelles
IPI : 501.314 - Cédric Henrard
Mentions légales : https://www.condrogest.be/informations_legales",Immobilier,Condrogest Immobilier,11-50 employés,"Ciney, Région wallonne, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.643Z
https://www.linkedin.com/sales/company/11490572,11490572,https://www.linkedin.com/company/11490572,HomeSide Properties,https://media-exp1.licdn.com/dms/image/C4D0BAQHF1vjLSdamGw/company-logo_100_100/0/1519296951377?e=1643241600&v=beta&t=H2bMf3DeXYRbnGCZmB2xsQHx1ROcMN6RWZphq3iEQCU,"Notre agence est spécialisée dans la vente et la location de biens résidentiels, villas, maisons, immeubles de rapport, appartements, lofts, terrains à bâtir avec ou sans projet mais également de biens commerciaux, bureaux, entrepôts, immeubles industriels sur les 19 communes de Bruxelles et sa périphérie.

Efficacité, rigueur, suivi des dossiers, connaissance des dernières législations, professionnalisme, flexibilité et disponibilité sont les atouts indispensables qui permettront de vous assurer un service irréprochable et gagner en confiance auprès des propriétaires, acquéreurs ou locataires.

Nous n’avons pas inventé le service, nous l’avons personnalisé !

Que vous soyez propriétaire vendeur, bailleur, acquéreur ou locataire, nous nous adapterons à vos besoins et nous réussirons ensemble à réaliser vos projets.

N’attendez plus, contactez-nous au 0485/337.997 de 9h à 19h tous les jours ouvrables de la semaine.",Immobilier,HomeSide Properties,1-10 employés,"Bruxelles, Région de Bruxelles-Capitale, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.643Z
https://www.linkedin.com/sales/company/65069655,65069655,https://www.linkedin.com/company/65069655,CENTURY 21 Immo Dewaele,https://media-exp1.licdn.com/dms/image/C560BAQGRCysuqw-VVw/company-logo_100_100/0/1592386126490?e=1643241600&v=beta&t=Kp9zuzM2ClpXiJGZDswtu5W0mbpVi3hnTuKKg1bFB80,"Depuis 1981, la famille Dewaele vous accompagne dans votre projet en mettant à votre service son expertise et tous ses outils. Passionnés par notre métier, trois générations du management se sont succédé au sein de notre agence. 

Notre équipe soudée et stable allie les compétences techniques et juridiques, la maîtrise des outils de marketing et de communication pour soigner la qualité de présentation des biens qui nous sont confiés et de faire de votre projet immobilier une réussite. 

#WeGive121% 

Nous contacter : 
info@immodewaele.be 
Braine-l'Alleud - Avenue de la Belle Province 101 (+32 2 380 73 74) 
Nivelles - Avenue de Burlet 11a (+32 67 89 38 60)

Mentions légales : 
Agence immobilière IPI 500 334
TVA BE 0421 517 656
Autorité de surveillance : Institut professionnel des agents immobiliers, rue du Luxembourg 16 B, 1000 Bruxelles
Police d’assurance AXA 730.401.047/0038
Déontologie : https://www.ipi.be/sites/default/files/code_deontologie_ipi.pdf",Immobilier,CENTURY 21 Immo Dewaele,1-10 employés,"Braine-l'Alleud, Région wallonne, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.643Z
https://www.linkedin.com/sales/company/9177493,9177493,https://www.linkedin.com/company/9177493,GIC Immobilier,https://media-exp1.licdn.com/dms/image/C560BAQFiv0HeNfGx_g/company-logo_100_100/0/1621786099885?e=1643241600&v=beta&t=01HO3yTTEswDkHwHjAfALoGT6RArNSRPojblN24r8Q4,"GIC IMMO ce sont 3 agences immobilières à Comines, Mouscron et Tournai.

Nous sommes spécialisés dans la vente de maisons d'appartements et de terrains. Nous proposons aussi des maisons et appartements à la location.

Particuliers ou investisseurs, les constructions neuves répondront à vos attentes : garantie décennale, normes isolations, rendement… à des prix plus que compétitifs !
Renseignez-vous sans engagement !",Immobilier,GIC Immobilier,1-10 employés,"Mouscron, Région wallonne, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.643Z
https://www.linkedin.com/sales/company/4984266,4984266,https://www.linkedin.com/company/4984266,Eben & Associate,https://media-exp1.licdn.com/dms/image/C4D0BAQHVDNdprACwNQ/company-logo_100_100/0/1625924237211?e=1643241600&v=beta&t=iRgApgJv799f7TDF0DP2ruPmLSJN-964E_CUWmTDaIU,"Acteur professionnel et passionné de l’immobilier qui revisite les valeurs fondamentales de la profession par une approche unique de celui-ci. 
Mûrement réfléchit, osant prendre sous son aile votre propriété de manière innovante et transparente.
Les situations complexe, volumineuse , ou même encore inexistante sur parcelle de terrain sont les meilleurs armes....
Une équipe extrêmement motivée se tient constamment dans les starting-blocks pour mettre en mouvement chaque projet immobilier.
De plus, nous attachons la plus grande importance au respect de nos engagements et à une disponibilité flexible.
C’est pourquoi nous répondons à toutes vos questions immobilières 7/7.
Nous confier votre bien, c'est vraisemblablement une nouvelle façon de découvrir le secteur de l'immobilier. 
Tout simplement, parce qu'intégrité, transparence et harmonie ne sont pas que des principes … ce sont les moteurs même de notre fonctionnement, essentiels pour mener à bien nos missions  …

C’est pourquoi , un mot , un problème , et nous avons les solutions ....",Immobilier,Eben & Associate,1-10 employés,"Leeuw-Saint-Pierre, Région flamande, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.644Z
https://www.linkedin.com/sales/company/3136922,3136922,https://www.linkedin.com/company/3136922,Accord Immo sprl,https://media-exp1.licdn.com/dms/image/C4D0BAQGALaRvKYQtdA/company-logo_100_100/0/1519891524159?e=1643241600&v=beta&t=nPtmRFW0gHtx_6adhdRapsl3IemMIR0jhmeDnNE3_zk,"Pourquoi faire appel à un agent immobilier ?

Parce que la législation qui entoure le domaine de l'immobilier est complexe et peut avoir des implications très importantes pour votre vie quotidienne, en particulier dans le long terme.

Chaque transaction immobilière nécessite un planning ainsi qu'une action soigneuse et professionnelle.

Nombreux sont les pièges qui peuvent se présenter, et ce, quelle que soit votre position lors de d'une transaction. Aujourd'hui, il est impératif d'avoir un professionnel à vos côtés.",Immobilier,Accord Immo sprl,1-10 employés,"Crisnée, Région wallonne, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.644Z
https://www.linkedin.com/sales/company/7593868,7593868,https://www.linkedin.com/company/7593868,Select Immo,https://media-exp1.licdn.com/dms/image/C4D0BAQF8Zqgs5W9AQQ/company-logo_100_100/0/1519913943852?e=1643241600&v=beta&t=v1HN9zUR2yKv0tGBLuvl-U5vHYzcYk1sWs1BCtFKS40,"Vous avez décidé de mettre en vente ou en location votre bien immobilier. Décision prise, nous vous offrons un service de qualité pour vous assister dans ces démarches. Nous vous proposons gratuitement et sans engagement de votre part d'établir une estimation de la valeur de votre bien dans le marché actuel.

Notre expérience, le dynamisme et le professionnalisme de notre équipe, la situation géographique de notre agence avec ses vitrines, notre infrastructure très performante, notre présence sur de nombreux portails immobiliers, notre encadrement complet lors de la suite d'un dossier seront des gages de réussite de notre intervention.",Immobilier,Select Immo,1-10 employés,"Tubize, Région wallonne, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.644Z
https://www.linkedin.com/sales/company/25068456,25068456,https://www.linkedin.com/company/25068456,Trevi Lovarium,https://media-exp1.licdn.com/dms/image/C4E0BAQFOY6WH2th2nQ/company-logo_100_100/0/1519869649908?e=1643241600&v=beta&t=3x9T4YhSuEvqgOH8CbfHBwkegFnpp1NoB_sXIsLtOa8,Agence immobilière située à Manage et actif sur toutes la région du Centre. Nous sommes spécialisés dans la vente et la location.,Immobilier,Trevi Lovarium,1-10 employés,"Manage, Région wallonne, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.644Z
https://www.linkedin.com/sales/company/10433043,10433043,https://www.linkedin.com/company/10433043,Immobilière Cosse,https://media-exp1.licdn.com/dms/image/C560BAQGZSIkpbAu8hg/company-logo_100_100/0/1519899955873?e=1643241600&v=beta&t=UDahuYXhdveL_Ljb3pvv8XSBx2TIdwY2Z_U0uUfS0aQ,"L’immobilière COSSE est présente dans la région depuis 45 ans. De très nombreuses références dans la vente et dans la location de biens immobiliers attestent de notre dynamisme et de nos compétences en la matière.

Notre implantation au centre-ville de Durbuy et notre collaboration avec les principaux acteurs de la publicité immobilière nous permettent d’assurer aux propriétaires vendeurs une visibilité optimale.

Nous vous proposons nos services immobiliers, notamment en matière de vente, location, état des lieux, expertise.",Immobilier,Immobilière Cosse,1-10 employés,"Durbuy, Région wallonne, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.644Z
https://www.linkedin.com/sales/company/10534501,10534501,https://www.linkedin.com/company/10534501,Century 21 | Trendimmo,https://media-exp1.licdn.com/dms/image/C4D0BAQHBTzm-GArRgA/company-logo_100_100/0/1519907033191?e=1643241600&v=beta&t=RqFZ0btXCnwwznI2yDnbgB1H0zUHZGZssfN3gwLS1LE,"Century 21 Trendimmo,  vos agents immobiliers dans la région de Gerpinnes & de Marcinelle ! Avec notre équipe nous vous proposons un accompagnement personnalisé dans votre démarche d'acheteur ou de vendeur. A travers cette page entreprise, nous avons pour ambition de vous faire partager des informations pratiques et des conseils pour mieux choisir le bien de vos rêves. Une expérience que nous aurons peut-être l'occasion de vivre ensemble. 

N'hésitez pas également à nous suivre via nos profils personnels ou à nous contacter si vous avez la moindre question pour laquelle nous nous ferons un plaisir de vous apporter une réponse.",Immobilier,Century 21 | Trendimmo,1-10 employés,"Gerpinnes, Région wallonne, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.644Z
https://www.linkedin.com/sales/company/23356434,23356434,https://www.linkedin.com/company/23356434,CENTURY 21 EVALOUONS,https://media-exp1.licdn.com/dms/image/C4D0BAQFlMBLO227a0Q/company-logo_100_100/0/1535531671756?e=1643241600&v=beta&t=H22X3DiqrCp1kdQIrLO1Gmnl8B6-aGnnzVgil0CkE8Y,,Immobilier,CENTURY 21 EVALOUONS,1-10 employés,"Fleurus, Région wallonne, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.644Z
https://www.linkedin.com/sales/company/28832495,28832495,https://www.linkedin.com/company/28832495,Florida Brokers & Partners,https://media-exp1.licdn.com/dms/image/C560BAQGWs3XzxOCzpw/company-logo_100_100/0/1569750811675?e=1643241600&v=beta&t=6ni3oj1Im_b1-9wXACJP03VfaYGMuCF4FAOam8nwu60,"Réaliser un achat ou un investissement immobilier en Floride présente une multitude d’avantages tels qu'une fiscalité avantageuse, un rendement net élevé, un marché en pleine croissance, une monnaie forte, etc.

Néanmoins, mener à bien un projet immobilier en Floride, qu’il s’agisse d’acheter, vendre ou investir, peut se relever périlleux et nécessite l’accompagnement de professionnels afin d’éviter des problèmes d’ordres juridiques, fiscaux et/ou financiers.

De plus, organiser toutes ces transactions depuis la Belgique et dénicher les bons partenaires locaux représente un challenge pour le moins complexe.

Conscient de ces difficultés, Florida Brokers & Partners a lié un partenariat avec des experts et acteurs locaux qualifiés dans les différents domaines concernés. Ceci afin de vous offrir un accompagnement professionnel, permettant de concrétiser votre projet immobilier en Floride.",Immobilier,Florida Brokers & Partners,1-10 employés,"Waterloo, Région wallonne, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.644Z
https://www.linkedin.com/sales/company/71120430,71120430,https://www.linkedin.com/company/71120430,Immo Street,https://media-exp1.licdn.com/dms/image/C4E0BAQEREnVe3LhFYA/company-logo_100_100/0/1607691297654?e=1643241600&v=beta&t=jt0kFNQwrZ-2Ewabg_MpXTiwbNHszIvbu_zVkKpnR2s,"Agence immobilière née de l’association de spécialistes du secteur immobilier, 15 années d’expérience sont ainsi mises à disposition de nos clients et leurs biens, chaque projet bénéficiant ainsi d'une expertise personnalisée et d'un accompagnement de qualité.",Immobilier,Immo Street,1-10 employés,"Bruxelles, Région de Bruxelles-Capitale, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.644Z
https://www.linkedin.com/sales/company/12980362,12980362,https://www.linkedin.com/company/12980362,Dumont Gestion - Immo Dumont SPRL,https://media-exp1.licdn.com/dms/image/C4D0BAQHl8ghaWS5BpA/company-logo_100_100/0/1543848025539?e=1643241600&v=beta&t=Zl67CheL3i5UyzAhTKmlKOmrSoMZKSQ_JRcPAZjS-as,"Notre agence est composée d'une équipe de professionnels spécialisés en gestion locative. 

Notre gestion dynamique est plus large que la préservation de votre bien, nous vous conseillons pour sa mise en valeur afin qu'il rencontre les exigences du marché locatif de demain.

Nous prenons en charge la gestion locative, technique, juridique et administrative de votre bien immobilier. 
Notre objectif est de rentabiliser votre patrimoine immobilier et de vous décharger de ses contraintes. 

De la libération de votre bien jusqu'à la signature du bail, nous vous offrons une gamme de services en immobilier.",Immobilier,Dumont Gestion - Immo Dumont SPRL,1-10 employés,"La Hulpe, Région wallonne, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.644Z
https://www.linkedin.com/sales/company/1369942,1369942,https://www.linkedin.com/company/1369942,Immo BALCAEN,https://media-exp1.licdn.com/dms/image/C560BAQEBscn0YFnMlA/company-logo_100_100/0/1567677882893?e=1643241600&v=beta&t=v4BMFwjdGSMkJ21Gu9Omo8lAVk9lhzRdq9g6qL8Ou7M,"Agence immobilière spécialisée dans la vente et location.

Nous sommes également très performant en gestion locative avec les 500 lots qui nous sont confiés.
Notre volonté est de mettre le service à l'honneur par des outils performants et de l'écoute de nos Clients",Immobilier,Immo BALCAEN,1-10 employés,"Bruxelles, Région de Bruxelles-Capitale, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.644Z
https://www.linkedin.com/sales/company/2195498,2195498,https://www.linkedin.com/company/2195498,Eckelmans Immobilier,https://media-exp1.licdn.com/dms/image/C4E0BAQGzbKoUbm_mHA/company-logo_100_100/0/1519904736736?e=1643241600&v=beta&t=aY3SwZTWfiiN5LNqgj0Jtn-uNBGPXcrkwKxPb0eod2g,"Créé en 1963, le groupe familial Eckelmans est le spécialiste belge du logement étudiant.

Eckelmans Immobilier se distingue des autres acteurs du marché par son statut d'opérateur global, actif à la fois dans la conception, la promotion, la commercialisation et la gestion locative.
Cette maitrise de l'ensemble des métiers, depuis la conception des logements jusqu'à la gestion locative au quotidien, fait indéniablement la force du groupe. 
Eckelmans Immobilier reste ainsi une référence pour l'investissement locatif.
Le ""Pool de location""​, la formule d'investissement exclusive qui accompagne la commercialisation de ses projets depuis 1968, assure aux investisseurs à la fois performance et tranquillité !

Au fil des années, le groupe s'est progressivement diversifié en développant des produits d’investissement locatif de niche dans de nouveaux secteurs.
Ainsi, aujourd'hui, Eckelmans Immobilier poursuit le développement de projets immobiliers dans les secteurs étudiant, résidentiel et hôtelier.",Immobilier,Eckelmans Immobilier,11-50 employés,"Ottignies, Région wallonne, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.645Z
https://www.linkedin.com/sales/company/6637860,6637860,https://www.linkedin.com/company/6637860,Macnash MONTGOMERY,https://media-exp1.licdn.com/dms/image/C4D0BAQHMyqCfR0bWEA/company-logo_100_100/0/1538945474330?e=1643241600&v=beta&t=0tfenx5GVxMhzsDN9hEuUideDPg9hnK8azIIbjgs2V8,"Vous souhaitez VENDRE ou LOUER votre bien Immobilier ?
Visitez notre agence au Square Montgomery !

Actif dans le secteur de l'immobilier depuis 1999, Lesly John Gentric et son équipe de professionnels vous apporteront leur expérience, ils vous conseilleront et vous guideront dans vos projets.
Nos collaborateurs sont spécialisés dans la vente et la location de biens résidentiels, nous vous proposons également un service de gestion locative afin que vous puissiez profiter en toute tranquillité de vos investissements.

Créé en 1999, le groupe Immobilier Macnash a depuis été franchisé pour couvrir les principales communes de Bruxelles.
L’agence Immobilière Macnash EST a vu le jour en 2006, pour devenir la première agence franchisée du groupe en 2008.
Avec notre situation stratégique sur Montgomery, notre agence présente des biens immobiliers dans l’EST de Bruxelles, à proximité des institutions de la Communauté Européenne, de l’OTAN, ainsi que des nombreux centres financiers et groupes internationaux.

Grâce à notre réseau d’agences, notre programme immobilier commun et notre site Internet unique, vous bénéficiez de la force d’un groupe dans une agence de proximité avec une parfaite connaissance du marché local.

TVA BE 0807.390.080
Autorité de surveillance: IPI, rue du Luxembourg 16 B, 1000 Bruxelles.
Assureur, RC professionnelle et cautionnement via SA AXA Belgium police 730.390.160
agent immobilier intermédiaire 502 184
Code de déontologie: https://www.ipi.be/sites/default/files/code_deontologie_ipi.pdf",Immobilier,Macnash MONTGOMERY,1-10 employés,"Bruxelles, Région de Bruxelles-Capitale, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.645Z
https://www.linkedin.com/sales/company/10392141,10392141,https://www.linkedin.com/company/10392141,AGECI Europe sprl - Immobilier & syndic,https://media-exp1.licdn.com/dms/image/C560BAQFdS2g9fcUI2A/company-logo_100_100/0/1519888189666?e=1643241600&v=beta&t=l5vCSKiX4bb4L7IzkKGqzsMNikHvwu0_j3ay1RD7LPQ,"Active dans le domaine de l'immobilier depuis 1969, la société AGECI Europe située à Nivelles vous propose les prestations d'une équipe experimentée. 

Nous gérons une quarantaine d'immeubles à Nivelles et ses environs.

Mr Edgar MATHURIN en est le fondateur et est membre de l'IPI

(Institut Professionnel des Agents immobiliers ) depuis plus de 40 ans. 
 

En plus de la gestion d'immeubles, AGECI-Europe vous propose :

- Ses conseils immobiliers en vente ou location.

- Une évaluation complète de vos biens.

- Une gestion locative.


De part son experience, Mr Mathurin et son équipe pourront au mieux vous conseiller et vous servir.",Immobilier,AGECI Europe sprl - Immobilier & syndic,1-10 employés,"Nivelles, Région wallonne, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.645Z
https://www.linkedin.com/sales/company/10544376,10544376,https://www.linkedin.com/company/10544376,IMMO FADAN,https://media-exp1.licdn.com/dms/image/C4D0BAQHdG7EYPRx3MQ/company-logo_100_100/0/1567852718335?e=1643241600&v=beta&t=4CnAhXB_NcuDPFI12ERZ8_UTF8WnFULGi6N0lh4G8ss,"Bienvenu chez Immo Fadan,

Vous êtes arrivés dans l'agence spécialisée dans le courtage et la gestion locative.

Notre équipe, jeune et dynamique mais non dépourvue d'expérience est dirigée par Jérémie Arnet, agent agréé IPI sous le numéro 507.546 ; dans le secteur depuis plus de 15 ans.

Chez Immo Fadan, vous louez ou vendez vos biens au meilleur prix et dans les meilleurs délais.
Nous avons compris que nous devions absolument tendre vers la satisfaction optimale de nos clients.

C'est pourquoi :

- Nous estimons gratuitement la valeur de vente  de votre bien  ou le montant du loyer en tenant compte des dernières tendances du marché que nous maîtrisons parfaitement.

- Nous nous chargeons de la commercialisation de votre bien de A à Z. Vous n'avez rien à faire : nous nous occupons de l'expertise, de la publicité active, des visites, bref de toutes opérations nécessaires à aboutir à la finalisation  de l'acte de vente ou du contrat de bail.

- Nous sommes de véritables champions dans la gestion locative, forts de notre expérience acquise par la gestion des loyers et locataires d'un grand nombre d'appartements et maisons que nous avons déjà en portefeuille.

- Notre collaboration ancienne avec tous les corps de métier, avec nos avocats, avec notre assureur etc. vous garantit des travaux et un suivi judiciaire de bonne qualité et à des prix imbattables, puisque vous profitez des conditions que nous avons préalablement négociées au vu de la quantité des commandes.

- Administrativement, nous nous chargeons également de tout : rédaction des baux, organisation des états des lieux, lettres d'indexation, rappels de paiement, gestion des sinistres, réparations et entretiens en tout genre.

En optimisant votre gestion locative ou votre politique de vente, vous rentabiliserez  bien plus vos opérations immobilières. 

Nous essayer, c'est nous adopter !",Immobilier,IMMO FADAN,1-10 employés,"Bruxelles, Région de Bruxelles-Capitale, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.645Z
https://www.linkedin.com/sales/company/1630607,1630607,https://www.linkedin.com/company/1630607,ALTA HOME,https://media-exp1.licdn.com/dms/image/C510BAQGBN0QroyFiAw/company-logo_100_100/0/1519869013399?e=1643241600&v=beta&t=-dWsJrMlc_Y9duDKYfxV7BsPmPKR4Adtp23gj26RdLM,"Que vous désiriez vendre ou acheter, mettre en location ou louer un bien immobilier, notre équipe répondra à vos besoi",Immobilier,ALTA HOME,1-10 employés,"Bruxelles, Région de Bruxelles-Capitale, Belgique",https://www.linkedin.com/sales/search/company?geoIncluded=100565514&keywords=gestion%20locative&searchSessionId=4LjE9GelQ6mqyIb05%2FYnXg%3D%3D,2021-10-25T12:29:39.645Z
